test,predict
3.6432222219999995,3.549079
3.383777778,3.5111227
3.339777778,3.5283942
4.044,3.5556536
3.680888889,3.60377
3.424777778,3.5263767
3.466111111,3.498259
3.470333333,3.4146357
3.522222222,3.318559
3.398666667,3.3856957
3.265777778,3.4214165
3.177222222,3.3908157
3.268555556,3.3260324
3.263222222,3.3684194
3.061888889,3.4646215
3.212666667,3.845761
3.219111111,3.8287725
3.1401111110000004,3.6112704
3.081222222,3.285412
3.1951111110000006,2.9883995
3.164777778,2.7983108
3.287888889,2.8100998
3.361111111,2.8118846
