test,predict
3.6432222219999995,3.5961611
3.383777778,3.5533333
3.339777778,3.5852168
4.044,3.5527103
3.680888889,3.4096346
3.424777778,3.13278
3.466111111,3.3395035
3.470333333,3.2035456
3.522222222,3.2155
3.398666667,3.3571033
3.265777778,3.4836109
3.177222222,3.321728
3.268555556,3.1008792
3.263222222,3.1119826
3.061888889,3.3597803
3.212666667,3.7747598
3.219111111,3.708815
3.1401111110000004,3.507941
3.081222222,2.948751
3.1951111110000006,2.8275485
3.164777778,2.8150332
3.287888889,2.8270636
3.361111111,2.835754
