test,predict
4.449555556,3.0711634
4.023333333,3.080018
3.948444444,3.461612
3.3478888890000005,3.2077255
3.348,3.0759277
3.424,3.0409074
3.420888889,2.9435236
3.226666667,3.5440497
3.051333333,3.312738
3.029444444,3.0857856
3.196555556,3.0399997
3.096888889,2.8430452
3.162777778,2.8424656
3.1025555559999995,2.983858
3.053555556,3.2071066
3.005888889,3.3868008
3.043444444,3.2882237
3.149888889,2.9315736
3.121888889,2.9620144
3.016777778,2.940814
3.085555556,3.370568
3.0960000000000005,3.195427
2.971333333,2.9805524
