test,predict
3.594333333,3.8592722
3.756555556,3.8102782
3.578666667,3.47606
3.8262222219999997,3.7226236
3.568,3.672426
3.4548888889999994,3.3701918
3.328888889,3.2857509
3.435555556,3.2135916
3.204111111,3.140451
3.068444444,3.1768878
3.132333333,3.259945
3.177444444,3.3300638
3.168111111,3.3260622
3.5284444439999993,3.3526027
3.7358888889999995,3.0799983
3.756444444,3.086829
3.478,2.9684935
3.491555556,2.9902823
2.904555556,2.9502616
2.812444444,2.937947
2.623222222,3.0451603
2.786333333,3.021509
2.687777778,2.9927797
