test,predict
4.222,3.1174548
4.002444444,3.380596
3.968111111,3.5544162
3.682666667,3.519815
3.523333333,3.2265167
3.397777778,3.0859754
3.394666667,3.0804505
3.356888889,3.1847556
3.368555556,3.2178657
3.2877499999999995,3.0682988
3.325333333,3.374332
3.407888889,3.142841
3.1891111109999994,3.3119848
3.146,3.3126757
3.026111111,3.3765278
3.017888889,3.1670759
2.975,3.1627388
3.088555556,3.2057807
2.954666667,3.2685556
3.045555556,3.066725
2.923111111,3.0916443
2.993111111,3.0503163
2.979,3.0420501
