test,predict
3.621444444,3.9158657
3.893555556,4.046695
3.872444444,4.0504336
3.478777778,4.035439
3.532222222,4.0612235
3.648,3.0934408
3.481777778,3.2284617
3.506666667,3.2870224
3.179333333,3.340107
3.313111111,3.4507036
3.300666667,3.124438
3.373333333,3.1224275
3.3034444440000006,3.120755
2.935666667,3.055557
3.136444444,3.0376465
3.193333333,3.0396767
3.019444444,2.99152
2.970666667,2.9101481
2.930666667,2.999163
3.073555556,3.070679
3.0666666670000002,3.8464036
3.059333333,3.0790296
2.94,3.1466546
