test,predict
4.222,3.4732149
4.002444444,3.5698788
3.968111111,3.6374245
3.682666667,3.492371
3.523333333,3.2555218
3.397777778,3.1908057
3.394666667,3.3167164
3.356888889,3.254275
3.368555556,3.042067
3.2877499999999995,3.0688899
3.325333333,3.2788942
3.407888889,3.4173217
3.1891111109999994,3.63905
3.146,3.3091168
3.026111111,3.503916
3.017888889,3.4329603
2.975,3.3044708
3.088555556,3.3230505
2.954666667,3.3275006
3.045555556,3.1142802
2.923111111,3.1018846
2.993111111,3.0677686
2.979,3.1527824
