test,predict
3.594333333,3.543168
3.756555556,3.4372704
3.578666667,3.3097222
3.8262222219999997,3.4926445
3.568,3.5182388
3.4548888889999994,3.3938618
3.328888889,3.1610165
3.435555556,3.1732275
3.204111111,3.1445072
3.068444444,3.1881995
3.132333333,3.2192605
3.177444444,3.3751028
3.168111111,3.3006828
3.5284444439999993,3.324283
3.7358888889999995,3.164137
3.756444444,3.0931706
3.478,2.9801345
3.491555556,3.0614362
2.904555556,3.0431902
2.812444444,3.0828354
2.623222222,3.109995
2.786333333,3.1096716
2.687777778,3.0933826
