test,predict
3.546444444,3.637104
3.666222222,3.5823405
3.271777778,3.5784566
3.419888889,3.4849608
3.2675555560000005,3.4580832
3.297333333,3.451323
3.220222222,3.4983943
3.066444444,3.313412
3.261555556,3.1392448
3.442888889,3.2966092
3.465555556,3.6168969
3.334333333,3.4859571
3.401333333,3.0936606
3.192333333,3.1426167
3.067,3.141376
2.997222222,3.0932734
2.784222222,2.949655
2.89,3.0984004
2.818777778,3.216898
2.868555556,3.1568542
2.731222222,3.6967168
2.762777778,3.9045267
2.698666667,3.4669201
