test,predict
4.222,3.4319568
4.002444444,3.6749632
3.968111111,3.6588142
3.682666667,3.3692453
3.523333333,3.2683413
3.397777778,3.23483
3.394666667,3.224489
3.356888889,3.1710331
3.368555556,2.92625
3.2877499999999995,3.0275052
3.325333333,3.096086
3.407888889,3.2526083
3.1891111109999994,3.2755783
3.146,3.3365414
3.026111111,3.5075624
3.017888889,3.375733
2.975,3.3967063
3.088555556,3.3568351
2.954666667,3.1981387
3.045555556,3.0467782
2.923111111,3.0752554
2.993111111,3.0396593
2.979,3.0522392
